timestamp,open,high,low,close,volume
2020-02-20 23:00:00,3853000.0,3853000.0,3811000.0,3811000.0,0.0
2020-02-21 00:00:00,3826000.0,3856000.0,3803000.0,3856000.0,0.0
2020-02-21 01:00:00,3857000.0,3899000.0,3857000.0,3899000.0,0.0
2020-02-21 02:00:00,3878000.0,3878000.0,3878000.0,3878000.0,0.0
2020-02-21 03:00:00,3834000.0,3834000.0,3834000.0,3834000.0,0.0
2020-02-21 05:00:00,3862000.0,3862000.0,3862000.0,3862000.0,0.0
2020-02-21 06:00:00,3899000.0,3901000.0,3899000.0,3899000.0,0.0
2020-02-21 07:00:00,3892000.0,3892000.0,3892000.0,3892000.0,0.0
2020-02-21 08:00:00,3890001.0,3916000.0,3890000.0,3901000.0,0.0
2020-02-21 09:00:00,3862000.0,3916000.0,3862000.0,3916000.0,0.0
2020-02-21 10:00:00,3916000.0,3927000.0,3900009.0,3900009.0,0.0
2020-02-21 11:00:00,3911500.0,3911500.0,3865100.0,3865100.0,0.0
2020-02-21 12:00:00,3860000.0,3892000.0,3860000.0,3892000.0,0.0
2020-02-21 13:00:00,3890000.0,3907000.0,3890000.0,3901000.0,0.0
2020-02-21 14:00:00,3895000.0,3929999.0,3865000.0,3929999.0,0.0
2020-02-21 15:00:00,3900000.0,3930000.0,3900000.0,3930000.0,0.0
2020-02-21 16:00:00,3950000.0,3950000.0,3950000.0,3950000.0,0.0
2020-02-21 17:00:00,3950001.0,3954999.0,3910000.0,3954999.0,0.0
2020-02-21 18:00:00,3955000.0,3987000.0,3900000.0,3987000.0,0.0
2020-02-21 19:00:00,3988000.0,3997999.0,3923000.0,3923000.0,0.0
2020-02-21 20:00:00,3923000.0,4022000.0,3923000.0,4022000.0,0.0
2020-02-21 21:00:00,4066000.0,4066000.0,3952000.0,3952000.0,0.0
2020-02-21 22:00:00,4024999.0,4024999.0,4024999.0,4024999.0,0.0
2020-02-21 23:00:00,3967000.0,3975000.0,3936000.0,3975000.0,0.0
2020-02-22 00:00:00,3925000.0,4013000.0,3925000.0,3936000.0,0.0
2020-02-22 01:00:00,3945000.0,3945000.0,3945000.0,3945000.0,0.0
2020-02-22 03:00:00,3990000.0,3999998.0,3990000.0,3999998.0,0.0
2020-02-22 05:00:00,3945000.0,3945000.0,3921000.0,3921000.0,0.0
2020-02-22 08:00:00,3922000.0,3922000.0,3922000.0,3922000.0,0.0
2020-02-22 09:00:00,3982000.0,3982000.0,3922000.0,3922000.0,0.0
2020-02-22 10:00:00,3922000.0,3937000.0,3922000.0,3937000.0,0.0
2020-02-22 11:00:00,3948999.0,3952000.0,3940000.0,3940000.0,0.0
2020-02-22 12:00:00,3968000.0,3968000.0,3920000.0,3920000.0,0.0
2020-02-22 13:00:00,3999990.0,4017000.0,3996000.0,4017000.0,0.0
2020-02-22 14:00:00,4016998.0,4024999.0,4016998.0,4023999.0,0.0
2020-02-22 15:00:00,4003000.0,4090000.0,4003000.0,4090000.0,0.0
2020-02-22 16:00:00,4090000.0,4095000.0,4025000.0,4094500.0,0.0
2020-02-22 17:00:00,4094000.0,4137000.0,4094000.0,4110999.0,0.0
2020-02-22 18:00:00,4138900.0,4151991.0,4051300.0,4051300.0,0.0
2020-02-22 19:00:00,4108000.0,4108000.0,4052000.0,4108000.0,0.0
2020-02-22 20:00:00,4093000.0,4135000.0,4052000.0,4095000.0,0.0
2020-02-22 21:00:00,4053100.0,4108000.0,4053100.0,4090000.0,0.0
2020-02-22 22:00:00,4053100.0,4108000.0,4053100.0,4108000.0,0.0
2020-02-22 23:00:00,4093000.0,4093000.0,4090000.0,4093000.0,0.0
2020-02-23 00:00:00,4091020.0,4091020.0,4091019.0,4091019.0,0.0
2020-02-23 01:00:00,4101000.0,4108000.0,4100000.0,4100000.0,0.0
2020-02-23 02:00:00,4090009.0,4090009.0,4020000.0,4020000.0,0.0
2020-02-23 07:00:00,4139999.0,4185000.0,4139999.0,4180000.0,0.0
2020-02-23 08:00:00,4183000.0,4183000.0,4183000.0,4183000.0,0.0
2020-02-23 09:00:00,4125000.0,4200000.0,4124000.0,4199000.0,0.0
2020-02-23 10:00:00,4200000.0,4237000.0,4200000.0,4228000.0,0.0
2020-02-23 11:00:00,4201000.0,4242000.0,4200010.0,4201001.0,0.0
2020-02-23 12:00:00,4202000.0,4346000.0,4202000.0,4346000.0,0.0
2020-02-23 13:00:00,4281000.0,4349999.0,4281000.0,4330000.0,0.0
2020-02-23 14:00:00,4290000.0,4322000.0,4254000.0,4257000.0,0.0
2020-02-23 15:00:00,4283000.0,4283000.0,4200000.0,4250000.0,0.0
2020-02-23 16:00:00,4265000.0,4270000.0,4215000.0,4270000.0,0.0
2020-02-23 18:00:00,4265000.0,4269900.0,4265000.0,4269900.0,0.0
2020-02-23 19:00:00,4233100.0,4233100.0,4207000.0,4207000.0,0.0
2020-02-23 20:00:00,4207000.0,4250000.0,4207000.0,4207000.0,0.0
2020-02-23 21:00:00,4244000.0,4245000.0,4207000.0,4207000.0,0.0
2020-02-23 22:00:00,4207000.0,4207000.0,4205000.0,4205000.0,0.0
2020-02-23 23:00:00,4227000.0,4252000.0,4227000.0,4252000.0,0.0
2020-02-24 00:00:00,4252000.0,4252000.0,4205000.0,4251000.0,0.0
2020-02-24 01:00:00,4250000.0,4250000.0,4250000.0,4250000.0,0.0
2020-02-24 02:00:00,4249998.0,4268987.0,4249998.0,4268987.0,0.0
2020-02-24 03:00:00,4291000.0,4294900.0,4250000.0,4260000.0,0.0
2020-02-24 04:00:00,4294900.0,4300000.0,4281000.0,4300000.0,0.0
2020-02-24 05:00:00,4235000.0,4235000.0,4235000.0,4235000.0,0.0
2020-02-24 06:00:00,4206000.0,4206000.0,4180000.0,4180000.0,0.0
2020-02-24 07:00:00,4157000.0,4174000.0,4142000.0,4142000.0,0.0
2020-02-24 08:00:00,4170000.0,4170000.0,4170000.0,4170000.0,0.0
2020-02-24 09:00:00,4237000.0,4253000.0,4171089.0,4171089.0,0.0
2020-02-24 10:00:00,4170000.0,4170000.0,4170000.0,4170000.0,0.0
2020-02-24 11:00:00,4240000.0,4240000.0,4150001.0,4168000.0,0.0
2020-02-24 12:00:00,4197212.0,4197212.0,4197212.0,4197212.0,0.0
2020-02-24 13:00:00,4243000.0,4259000.0,4201000.0,4240000.0,0.0
2020-02-24 14:00:00,4240000.0,4294000.0,4240000.0,4294000.0,0.0
2020-02-24 15:00:00,4310000.0,4310000.0,4310000.0,4310000.0,0.0
2020-02-24 16:00:00,4320000.0,4340000.0,4258000.0,4258000.0,0.0
2020-02-24 17:00:00,4259000.0,4259000.0,4259000.0,4259000.0,0.0
2020-02-24 18:00:00,4261000.0,4299999.0,4250000.0,4299999.0,0.0
2020-02-24 19:00:00,4291000.0,4291000.0,4275000.0,4275000.0,0.0
2020-02-24 20:00:00,4300000.0,4300000.0,4230000.0,4250000.0,0.0
2020-02-24 21:00:00,4250000.0,4250000.0,4157000.0,4207000.0,0.0
2020-02-24 22:00:00,4171000.0,4304000.0,4171000.0,4304000.0,0.0
2020-02-24 23:00:00,4288000.0,4288000.0,4255000.0,4255000.0,0.0
2020-02-25 00:00:00,4251999.0,4251999.0,4223000.0,4236000.0,0.0
2020-02-25 01:00:00,4230000.0,4230000.0,4214000.0,4214000.0,0.0
2020-02-25 02:00:00,4288000.0,4288000.0,4272000.0,4272000.0,0.0
2020-02-25 06:00:00,4272000.0,4272000.0,4272000.0,4272000.0,0.0
2020-02-25 08:00:00,4269000.0,4269000.0,4269000.0,4269000.0,0.0
2020-02-25 09:00:00,4230000.0,4230000.0,4200000.0,4200000.0,0.0
2020-02-25 10:00:00,4180000.0,4208000.0,4130000.0,4130000.0,0.0
2020-02-25 11:00:00,4195000.0,4229000.0,4195000.0,4229000.0,0.0
2020-02-25 12:00:00,4155100.0,4229000.0,4155000.0,4229000.0,0.0
2020-02-25 13:00:00,4229000.0,4236000.0,4209000.0,4209000.0,0.0
2020-02-25 14:00:00,4204000.0,4204000.0,4181001.0,4181001.0,0.0
2020-02-25 15:00:00,4219999.0,4220000.0,4219999.0,4220000.0,0.0
2020-02-25 16:00:00,4239000.0,4239000.0,4239000.0,4239000.0,0.0
2020-02-25 17:00:00,4180000.0,4180000.0,4180000.0,4180000.0,0.0
2020-02-25 18:00:00,4221000.0,4221000.0,4122000.0,4122000.0,0.0
2020-02-25 19:00:00,4102100.0,4155000.0,4101001.0,4155000.0,0.0
2020-02-25 20:00:00,4103000.0,4103000.0,4031000.0,4070000.0,0.0
2020-02-25 21:00:00,4085000.0,4120000.0,4049000.0,4120000.0,0.0
2020-02-25 22:00:00,4120000.0,4120000.0,4074000.0,4074000.0,0.0
2020-02-25 23:00:00,4040001.0,4082000.0,4040001.0,4065000.0,0.0
2020-02-26 00:00:00,4049000.0,4050000.0,4040000.0,4050000.0,0.0
2020-02-26 01:00:00,4098000.0,4098000.0,4097900.0,4097900.0,0.0
2020-02-26 02:00:00,4097900.0,4097900.0,4070000.0,4070000.0,0.0
2020-02-26 03:00:00,4056001.0,4056001.0,4036000.0,4036000.0,0.0
2020-02-26 04:00:00,4049000.0,4049000.0,4000000.0,4000000.0,0.0
2020-02-26 05:00:00,3967000.0,3967000.0,3890000.0,3918000.0,0.0
2020-02-26 06:00:00,3930000.0,3951000.0,3910000.0,3910000.0,0.0
2020-02-26 07:00:00,3880000.0,3925000.0,3880000.0,3925000.0,0.0
2020-02-26 08:00:00,3890000.0,3958000.0,3856000.0,3924000.0,0.0
2020-02-26 09:00:00,3910000.0,3963000.0,3910000.0,3963000.0,0.0
2020-02-26 10:00:00,3912100.0,3963000.0,3912100.0,3945000.0,0.0
2020-02-26 11:00:00,3944900.0,3944900.0,3865000.0,3865000.0,0.0
2020-02-26 12:00:00,3865002.0,3927000.0,3832000.0,3840000.0,0.0
2020-02-26 13:00:00,3832000.0,3876000.0,3805000.0,3876000.0,0.0
2020-02-26 14:00:00,3892000.0,3892000.0,3861000.0,3861000.0,0.0
2020-02-26 15:00:00,3888000.0,3888000.0,3861000.0,3861000.0,0.0
2020-02-26 16:00:00,3932000.0,3979000.0,3891000.0,3900000.0,0.0
2020-02-26 17:00:00,3893000.0,3893000.0,3800000.0,3800010.0,0.0
2020-02-26 18:00:00,3800010.0,3804000.0,3705000.0,3710000.0,0.0
2020-02-26 19:00:00,3740000.0,3778000.0,3600000.0,3642000.0,0.0
2020-02-26 20:00:00,3691000.0,3691000.0,3580000.0,3648000.0,0.0
2020-02-26 21:00:00,3585000.0,3740000.0,3585000.0,3740000.0,0.0
2020-02-26 22:00:00,3740000.0,3820000.0,3700000.0,3700000.0,0.0
2020-02-26 23:00:00,3773000.0,3797000.0,3773000.0,3797000.0,0.0
2020-02-27 00:00:00,3801000.0,3801000.0,3801000.0,3801000.0,0.0
2020-02-27 01:00:00,3751200.0,3752000.0,3670000.0,3735000.0,0.0
2020-02-27 02:00:00,3735000.0,3735000.0,3735000.0,3735000.0,0.0
2020-02-27 03:00:00,3683000.0,3683000.0,3600400.0,3600400.0,0.0
2020-02-27 04:00:00,3600200.0,3600200.0,3490000.0,3500001.0,0.0
2020-02-27 05:00:00,3620000.0,3620000.0,3620000.0,3620000.0,0.0
2020-02-27 06:00:00,3570000.0,3570000.0,3570000.0,3570000.0,0.0
2020-02-27 07:00:00,3587000.0,3587000.0,3587000.0,3587000.0,0.0
2020-02-27 08:00:00,3601000.0,3601000.0,3601000.0,3601000.0,0.0
2020-02-27 09:00:00,3615000.0,3717000.0,3590000.0,3700000.0,0.0
2020-02-27 10:00:00,3700000.0,3717000.0,3667000.0,3717000.0,0.0
2020-02-27 11:00:00,3717000.0,3799000.0,3717000.0,3738000.0,0.0
2020-02-27 12:00:00,3780000.0,3800000.0,3721000.0,3783000.0,0.0
2020-02-27 13:00:00,3783000.0,3783000.0,3700000.0,3733000.0,0.0
2020-02-27 14:00:00,3745000.0,3750000.0,3685000.0,3685000.0,0.0
2020-02-27 15:00:00,3700000.0,3750000.0,3700000.0,3717000.0,0.0
2020-02-27 16:00:00,3695000.0,3712000.0,3695000.0,3712000.0,0.0
2020-02-27 17:00:00,3705000.0,3750000.0,3705000.0,3750000.0,0.0
2020-02-27 18:00:00,3750000.0,3808000.0,3730000.0,3808000.0,0.0
2020-02-27 19:00:00,3808000.0,3873000.0,3775000.0,3873000.0,0.0
2020-02-27 20:00:00,3857000.0,3880000.0,3820000.0,3850000.0,0.0
2020-02-27 21:00:00,3850000.0,3883000.0,3840000.0,3852000.0,0.0
2020-02-27 22:00:00,3840000.0,3840000.0,3800000.0,3800000.0,0.0
2020-02-27 23:00:00,3800000.0,3800000.0,3761000.0,3773000.0,0.0
2020-02-28 00:00:00,3735000.0,3757000.0,3700000.0,3708000.0,0.0
2020-02-28 01:00:00,3700000.0,3700000.0,3590000.0,3590000.0,0.0
2020-02-28 02:00:00,3622000.0,3690000.0,3622000.0,3690000.0,0.0
2020-02-28 03:00:00,3651400.0,3660000.0,3643000.0,3643000.0,0.0
2020-02-28 07:00:00,3724000.0,3724000.0,3724000.0,3724000.0,0.0
2020-02-28 08:00:00,3740000.0,3740000.0,3740000.0,3740000.0,0.0
2020-02-28 09:00:00,3647000.0,3660000.0,3647000.0,3660000.0,0.0
2020-02-28 10:00:00,3641000.0,3641000.0,3641000.0,3641000.0,0.0
2020-02-28 11:00:00,3557000.0,3557000.0,3557000.0,3557000.0,0.0
2020-02-28 12:00:00,3589002.0,3589002.0,3588000.0,3588000.0,0.0
2020-02-28 13:00:00,3572000.0,3572000.0,3499000.0,3509001.0,0.0
2020-02-28 14:00:00,3556000.0,3588000.0,3556000.0,3588000.0,0.0
2020-02-28 15:00:00,3540000.0,3540000.0,3450010.0,3450010.0,0.0
2020-02-28 16:00:00,3507000.0,3555000.0,3446000.0,3555000.0,0.0
2020-02-28 17:00:00,3616000.0,3616000.0,3510000.0,3577000.0,0.0
2020-02-28 18:00:00,3550000.0,3565999.0,3550000.0,3565999.0,0.0
2020-02-28 19:00:00,3588000.0,3607000.0,3588000.0,3607000.0,0.0
2020-02-28 20:00:00,3566100.0,3566100.0,3539000.0,3539000.0,0.0
2020-02-28 21:00:00,3550000.0,3550000.0,3456000.0,3519000.0,0.0
2020-02-28 22:00:00,3472000.0,3555000.0,3472000.0,3555000.0,0.0
2020-02-28 23:00:00,3523000.0,3523000.0,3501000.0,3501000.0,0.0
2020-02-29 02:00:00,3600000.0,3600000.0,3600000.0,3600000.0,0.0
2020-02-29 03:00:00,3630000.0,3630000.0,3532001.0,3532001.0,0.0
2020-02-29 04:00:00,3644998.0,3644998.0,3644998.0,3644998.0,0.0
2020-02-29 07:00:00,3630000.0,3630000.0,3630000.0,3630000.0,0.0
2020-02-29 08:00:00,3650000.0,3650000.0,3650000.0,3650000.0,0.0
2020-02-29 09:00:00,3580000.0,3580000.0,3580000.0,3580000.0,0.0
2020-02-29 10:00:00,3607000.0,3607000.0,3607000.0,3607000.0,0.0
2020-02-29 12:00:00,3589000.0,3589000.0,3532001.0,3532001.0,0.0
2020-02-29 13:00:00,3550000.0,3550000.0,3509000.0,3509000.0,0.0
2020-02-29 14:00:00,3540000.0,3565000.0,3461000.0,3461000.0,0.0
2020-02-29 15:00:00,3497000.0,3497000.0,3492000.0,3492000.0,0.0
2020-02-29 16:00:00,3481000.0,3481000.0,3450000.0,3481000.0,0.0
2020-02-29 17:00:00,3466000.0,3481000.0,3466000.0,3481000.0,0.0
2020-02-29 18:00:00,3457000.0,3470000.0,3457000.0,3470000.0,0.0
2020-02-29 19:00:00,3487000.0,3518000.0,3487000.0,3492000.0,0.0
2020-02-29 20:00:00,3451000.0,3472000.0,3451000.0,3472000.0,0.0
2020-02-29 21:00:00,3488000.0,3499000.0,3451001.0,3499000.0,0.0
2020-02-29 22:00:00,3499000.0,3503000.0,3499000.0,3503000.0,0.0
2020-02-29 23:00:00,3488000.0,3488000.0,3488000.0,3488000.0,0.0
2020-03-01 00:00:00,3495000.0,3495000.0,3495000.0,3495000.0,0.0
2020-03-01 03:00:00,3457000.0,3457000.0,3402900.0,3402900.0,0.0
2020-03-01 04:00:00,3400000.0,3400000.0,3400000.0,3400000.0,0.0
2020-03-01 08:00:00,3468000.0,3468000.0,3468000.0,3468000.0,0.0
2020-03-01 09:00:00,3468000.0,3483000.0,3468000.0,3483000.0,0.0
2020-03-01 10:00:00,3468000.0,3468000.0,3452000.0,3452000.0,0.0
2020-03-01 11:00:00,3436000.0,3490000.0,3400000.0,3490000.0,0.0
2020-03-01 12:00:00,3475000.0,3479000.0,3460000.0,3460000.0,0.0
2020-03-01 13:00:00,3418000.0,3459000.0,3415000.0,3415000.0,0.0
2020-03-01 14:00:00,3460000.0,3460000.0,3460000.0,3460000.0,0.0
2020-03-01 15:00:00,3471999.0,3541000.0,3471999.0,3541000.0,0.0
2020-03-01 16:00:00,3549000.0,3560000.0,3490000.0,3528000.0,0.0
2020-03-01 17:00:00,3528000.0,3555000.0,3519000.0,3519000.0,0.0
2020-03-01 18:00:00,3519000.0,3549000.0,3505000.0,3505000.0,0.0
2020-03-01 19:00:00,3565000.0,3565000.0,3549000.0,3549000.0,0.0
2020-03-01 20:00:00,3477777.0,3497000.0,3435000.0,3460000.0,0.0
2020-03-01 21:00:00,3460000.0,3475000.0,3420100.0,3450000.0,0.0
2020-03-01 23:00:00,3450000.0,3475000.0,3450000.0,3470999.0,0.0
2020-03-02 01:00:00,3435001.0,3475000.0,3435001.0,3475000.0,0.0
2020-03-02 02:00:00,3480000.0,3535000.0,3480000.0,3535000.0,0.0
2020-03-02 03:00:00,3503000.0,3503000.0,3503000.0,3503000.0,0.0
2020-03-02 05:00:00,3473001.0,3519000.0,3473001.0,3519000.0,0.0
2020-03-02 09:00:00,3534999.0,3575999.0,3534999.0,3575999.0,0.0
2020-03-02 10:00:00,3575000.0,3575888.0,3575000.0,3575888.0,0.0
2020-03-02 11:00:00,3562997.0,3562997.0,3562997.0,3562997.0,0.0
2020-03-02 12:00:00,3561999.0,3610000.0,3540000.0,3610000.0,0.0
2020-03-02 13:00:00,3616000.0,3653999.0,3581000.0,3653999.0,0.0
2020-03-02 14:00:00,3640000.0,3650000.0,3590000.0,3649900.0,0.0
2020-03-02 15:00:00,3640000.0,3640000.0,3600100.0,3615000.0,0.0
2020-03-02 16:00:00,3600100.0,3642000.0,3590000.0,3642000.0,0.0
2020-03-02 17:00:00,3642000.0,3642000.0,3600000.0,3641000.0,0.0
2020-03-02 18:00:00,3642000.0,3652900.0,3640000.0,3640000.0,0.0
2020-03-02 19:00:00,3649999.0,3679000.0,3647000.0,3679000.0,0.0
2020-03-02 20:00:00,3690000.0,3749990.0,3690000.0,3749990.0,0.0
2020-03-02 21:00:00,3726000.0,3726000.0,3710000.0,3720000.0,0.0
2020-03-02 22:00:00,3700000.0,3700000.0,3700000.0,3700000.0,0.0
2020-03-02 23:00:00,3694000.0,3710000.0,3690500.0,3710000.0,0.0
2020-03-03 00:00:00,3726000.0,3740000.0,3726000.0,3739000.0,0.0
2020-03-03 02:00:00,3730000.0,3730000.0,3691000.0,3691000.0,0.0
2020-03-03 03:00:00,3695000.0,3695000.0,3610000.0,3610000.0,0.0
2020-03-03 05:00:00,3610001.0,3620000.0,3610000.0,3620000.0,0.0
2020-03-03 06:00:00,3620000.0,3620000.0,3620000.0,3620000.0,0.0
2020-03-03 07:00:00,3666999.0,3700000.0,3666999.0,3700000.0,0.0
2020-03-03 09:00:00,3690000.0,3690000.0,3690000.0,3690000.0,0.0
2020-03-03 10:00:00,3610001.0,3610001.0,3577000.0,3577000.0,0.0
2020-03-03 11:00:00,3617000.0,3653000.0,3555000.0,3653000.0,0.0
2020-03-03 12:00:00,3646000.0,3646000.0,3584000.0,3628000.0,0.0
2020-03-03 13:00:00,3623000.0,3623000.0,3623000.0,3623000.0,0.0
2020-03-03 14:00:00,3654999.0,3666000.0,3654999.0,3666000.0,0.0
2020-03-03 15:00:00,3666000.0,3682000.0,3666000.0,3682000.0,0.0
2020-03-03 16:00:00,3630000.0,3635000.0,3620000.0,3635000.0,0.0
2020-03-03 17:00:00,3619000.0,3619000.0,3570000.0,3570000.0,0.0
2020-03-03 18:00:00,3552000.0,3563000.0,3550000.0,3550000.0,0.0
2020-03-03 19:00:00,3562000.0,3562000.0,3551000.0,3551000.0,0.0
2020-03-03 20:00:00,3506000.0,3535000.0,3505000.0,3535000.0,0.0
2020-03-03 21:00:00,3496000.0,3557000.0,3496000.0,3557000.0,0.0
2020-03-03 22:00:00,3555000.0,3555000.0,3552000.0,3552000.0,0.0
2020-03-03 23:00:00,3565000.0,3583000.0,3552000.0,3552000.0,0.0
2020-03-04 02:00:00,3570000.0,3573000.0,3570000.0,3573000.0,0.0
2020-03-04 03:00:00,3557000.0,3573000.0,3557000.0,3573000.0,0.0
2020-03-04 08:00:00,3614000.0,3615000.0,3614000.0,3615000.0,0.0
2020-03-04 09:00:00,3615000.0,3615000.0,3554001.0,3554001.0,0.0
2020-03-04 10:00:00,3592000.0,3615000.0,3592000.0,3615000.0,0.0
2020-03-04 11:00:00,3615000.0,3615000.0,3575000.0,3603000.0,0.0
2020-03-04 12:00:00,3578000.0,3594000.0,3578000.0,3592000.0,0.0
2020-03-04 13:00:00,3599000.0,3615000.0,3580000.0,3580000.0,0.0
2020-03-04 14:00:00,3575000.0,3575000.0,3575000.0,3575000.0,0.0
2020-03-04 15:00:00,3610000.0,3610000.0,3539000.0,3564000.0,0.0
2020-03-04 16:00:00,3580000.0,3580000.0,3580000.0,3580000.0,0.0
2020-03-04 17:00:00,3558000.0,3575000.0,3535000.0,3575000.0,0.0
2020-03-04 18:00:00,3535000.0,3535000.0,3511000.0,3511000.0,0.0
2020-03-04 19:00:00,3534000.0,3534000.0,3505000.0,3514000.0,0.0
2020-03-04 20:00:00,3530000.0,3530001.0,3530000.0,3530000.0,0.0
2020-03-04 21:00:00,3546000.0,3546000.0,3507000.0,3530000.0,0.0
